question_id,answer_date,answer_id,answer_score,is_accepted,question_date,question_score,user_id
12667155,1349062327,12667208,1,False,1349061716,0,1290720
12667155,1349062466,12667217,1,True,1349061716,0,441914
12667155,1349062482,12667225,1,False,1349061716,0,1709104
12667155,1349954867,12838450,3,False,1349061716,0,1472116
12667174,1349062310,12667204,4,True,1349061936,0,118068
12667188,1349066632,12667615,2,True,1349062067,0,1515540
12667192,1349062541,12667231,0,False,1349062095,0,1290720
12667192,1349063952,12667372,1,True,1349062095,0,1688188
12667194,1349079781,12669723,0,False,1349062169,0,137646
12667199,1349063260,12667308,1,False,1349062239,0,1679084
12667200,1349102166,12675382,0,False,1349062264,0,1448704
12667200,1349374136,12733185,0,False,1349062264,0,1390444
12667202,1349063241,12667305,3,False,1349062279,2,853611
12667203,1349065266,12667508,0,False,1349062292,0,918447
12667203,1349076667,12669090,0,False,1349062292,0,1208876
12667203,1349097216,12674015,2,True,1349062292,0,1253952
12667210,1349062842,12667259,3,False,1349062349,2,1262713
12667210,1349063396,12667323,0,False,1349062349,2,90322
12667210,1349071825,12668273,0,False,1349062349,2,983442
12667212,1349062929,12667274,0,False,1349062359,0,885036
12667212,1349063015,12667280,3,True,1349062359,0,384417
12667212,1349063258,12667307,0,False,1349062359,0,87189
12667211,1349077254,12669202,1,True,1349062359,0,294661
12667215,1349062886,12667269,2,False,1349062392,0,1710766
12667215,1349072027,12668296,0,True,1349062392,0,1115867
12667215,1351017819,13037077,0,False,1349062392,0,451763
12667216,1349066662,12667616,0,False,1349062428,0,229410
12667219,1349065045,12667491,1,False,1349062469,0,387058
12667219,1349065088,12667493,0,False,1349062469,0,450964
12667219,1349065808,12667544,1,False,1349062469,0,807836
12667219,1349067565,12667724,1,True,1349062469,0,431359
12667222,1349062812,12667256,1,True,1349062471,0,1709104
12667223,1349062605,12667239,1,False,1349062473,0,941272
12667226,1349062735,12667246,2,False,1349062496,0,476
12667227,1349063133,12667292,4,True,1349062502,2,683453
12667227,1349230186,12701034,1,False,1349062502,2,1134885
12667229,1349063976,12667376,1,True,1349062526,0,825789
12667232,1349062780,12667252,1,True,1349062548,1,738746
12667234,1349063569,12667332,3,False,1349062561,6,1079354
12667234,1349065407,12667518,0,False,1349062561,6,803925
12667235,1349238557,12701917,0,True,1349062563,0,1648020
12667240,1349065453,12667520,0,True,1349062611,0,70605
12667242,1349202877,12696159,1,False,1349062618,2,741348
12667243,1349063286,12667310,0,False,1349062718,1,699129
12667243,1349064415,12667428,0,False,1349062718,1,1001831
12667248,1350287817,12891412,2,True,1349062756,4,369198
12667250,1349835053,12811007,1,False,1349062772,3,78474
12667250,1356156953,14000567,0,False,1349062772,3,901715
12667253,1349063653,12667345,0,True,1349062781,0,1009862
12667254,1349163006,12686121,0,True,1349062789,1,184124
12667258,1349071208,12668179,2,True,1349062836,0,1132117
12667260,1349063831,12667365,1,False,1349062841,0,1662828
12667262,1349065385,12667517,0,False,1349062844,1,1643325
12667262,1349065505,12667524,1,True,1349062844,1,1436931
12667265,1349064443,12667432,1,False,1349062855,1,1589880
12667266,1349063178,12667301,1,False,1349062856,0,1710705
12667266,1349085072,12670982,1,True,1349062856,0,987490
12672349,1349091216,12672466,0,False,1349062869,0,871050
12672349,1349091556,12672551,1,False,1349062869,0,777850
12667273,1349106129,12676533,0,False,1349062927,0,1112042
12667275,1349064488,12667440,4,True,1349062954,1,514065
12667278,1349067323,12667696,1,True,1349062991,1,36305
12667279,1349063679,12667349,1,False,1349063003,1,1262713
12667279,1349063795,12667361,1,False,1349063003,1,1650128
12667282,1349085337,12671055,0,False,1349063035,1,703827
12667282,1349088928,12671922,3,False,1349063035,1,1129849
12667282,1349190228,12692955,0,False,1349063035,1,853958
12667282,1362740336,15292396,2,False,1349063035,1,665923
12667287,1349063147,12667295,0,True,1349063075,-3,1709282
12667293,1349064334,12667421,4,True,1349063141,1,374980
12667296,1349064412,12667427,0,False,1349063147,0,1648946
12667299,1349064791,12667464,0,False,1349063159,0,1146834
12667299,1349066739,12667628,0,False,1349063159,0,491527
12667299,1349078688,12669505,0,True,1349063159,0,1702655
12667300,1349098441,12674348,1,True,1349063166,0,284236
12667300,1358962575,14485857,0,False,1349063166,0,579225
12667302,1349063695,12667354,0,False,1349063201,0,1523051
12667302,1349066933,12667653,2,True,1349063201,0,225647
12667304,1349105115,12676250,0,False,1349063226,0,1303237
12667309,1349213953,12698762,1,False,1349063282,1,1224363
12667309,1351211682,13079287,1,False,1349063282,1,1224363
12667313,1349094925,12673377,0,True,1349063304,0,550177
12667314,1349067437,12667710,0,False,1349063310,1,192373
12667318,1349066533,12667607,1,False,1349063345,2,981049
12667318,1349066590,12667612,1,True,1349063345,2,300292
12667321,1349063650,12667344,4,False,1349063376,2,14860
12667321,1349063688,12667351,3,False,1349063376,2,118068
12667321,1349063785,12667359,1,True,1349063376,2,1013153
12667326,1349064165,12667395,0,False,1349063455,0,450964
12667326,1349191156,12693244,0,False,1349063455,0,274932
12667327,1349063958,12667373,6,True,1349063457,1,51233
12667329,1349090908,12672387,1,True,1349063541,1,201863
12667330,1349064087,12667385,2,True,1349063545,1,1662828
12667330,1349064686,12667452,0,False,1349063545,1,139985
12667330,1349066447,12667598,0,False,1349063545,1,1268954
12667330,1349067029,12667658,1,False,1349063545,1,143585
12667330,1349070723,12668116,0,False,1349063545,1,439407
12667331,1349063813,12667363,1,False,1349063552,0,479512
12667331,1349064256,12667411,0,False,1349063552,0,495455
12667333,1349064794,12667465,4,True,1349063569,2,464581
12667337,1349065358,12667516,0,True,1349063603,0,941272
12667343,1349063824,12667364,5,False,1349063640,1,1290720
12667346,1349078241,12669410,0,False,1349063654,2,934357
12667348,1349072457,12668355,2,False,1349063674,1,634025
12667348,1349080119,12669801,2,True,1349063674,1,242189
12667357,1349064452,12667434,1,True,1349063779,0,636988
12667367,1349064212,12667402,1,False,1349063878,0,670396
12667367,1349064225,12667405,1,False,1349063878,0,941272
12667367,1349064593,12667447,0,False,1349063878,0,785241
12667367,1349069939,12667995,0,False,1349063878,0,1700242
12667369,1349064042,12667379,3,False,1349063906,0,851251
12667369,1349064113,12667389,4,True,1349063906,0,1650128
12667369,1349064171,12667396,2,False,1349063906,0,1352507
12667370,1349079307,12669632,1,True,1349063919,0,5380
12667374,1349076369,12669043,0,True,1349063961,0,1660416
12667375,1349143300,12683592,0,True,1349063964,0,1530536
12667377,1349208055,12697397,0,True,1349064010,0,1159915
12667382,1349064329,12667418,0,False,1349064058,-2,1697903
12667388,1349066744,12667629,0,False,1349064108,0,1015232
12667388,1349067231,12667682,1,False,1349064108,0,200291
12667390,1349066169,12667578,0,False,1349064120,0,381135
12667390,1349073648,12668560,1,True,1349064120,0,1635363
12667394,1349067406,12667706,4,True,1349064147,3,723947
12667397,1349629010,12770855,0,False,1349064174,2,1180972
12667401,1349082368,12670322,0,True,1349064210,1,876814
12667404,1349086055,12671262,0,False,1349064224,0,207421
12667404,1349119911,12679774,0,False,1349064224,0,474746
12667406,1349067352,12667700,0,True,1349064230,0,211292
12667406,1352101725,13227979,2,False,1349064230,0,1799485
12667409,1349064408,12667426,3,False,1349064245,1,999924
12667409,1349064491,12667441,4,False,1349064245,1,452307
12667410,1349064483,12667438,2,False,1349064255,0,824987
12667410,1349064940,12667479,1,False,1349064255,0,1708136
12667415,1349064633,12667450,3,False,1349064307,1,491243
12667415,1349065748,12667539,3,True,1349064307,1,224370
12667415,1349067898,12667762,1,False,1349064307,1,1601336
12667415,1365537690,15911408,0,False,1349064307,1,1924335
12667419,1349064574,12667446,1,False,1349064331,1,1203556
12667419,1349080312,12669854,3,True,1349064331,1,1081179
12667424,1349064646,12667451,1,True,1349064395,0,1650128
12667424,1349066701,12667623,1,False,1349064395,0,1370034
12667424,1349069509,12667933,0,False,1349064395,0,576335
12667425,1349065972,12667562,0,True,1349064397,0,1607489
12667431,1349064805,12667469,0,True,1349064437,0,285678
12667435,1349066925,12667651,0,True,1349064455,0,1203556
12667442,1349064740,12667456,0,True,1349064499,0,118068
12667442,1349064960,12667482,0,False,1349064499,0,1188942
12667443,1349064751,12667457,0,False,1349064501,2,1550807
12667443,1349064751,12667458,0,False,1349064501,2,464744
12667443,1349064777,12667462,0,False,1349064501,2,1091251
12667443,1349064801,12667468,1,False,1349064501,2,383912
12667443,1349064821,12667470,1,True,1349064501,2,702469
12667443,1349064863,12667476,0,False,1349064501,2,1709282
12667443,1349065225,12667506,0,False,1349064501,2,842218
12667443,1349067540,12667720,0,False,1349064501,2,893652
12667445,1349071430,12668214,0,False,1349064572,0,497756
12667445,1350635045,12970188,0,True,1349064572,0,155823
12667449,1349065880,12667552,1,False,1349064629,0,1065197
12667449,1349070487,12668082,0,False,1349064629,0,841632
12667467,1349078680,12669504,1,False,1349064800,1,119230
12667475,1349065332,12667514,1,True,1349064856,0,1709286
12667478,1349083770,12670647,2,False,1349064902,2,1972723
12667478,1349333693,12721818,10,True,1349064902,2,36723
12667478,1349459296,12751467,1,False,1349064902,2,1710942
12667478,1349628887,12770841,4,False,1349064902,2,1003575
12667478,1349865204,12817307,1,False,1349064902,2,23154
12667478,1349887813,12824443,1,False,1349064902,2,1655700
12667478,1349918462,12830853,1,False,1349064902,2,924653
12667480,1349065220,12667504,1,False,1349064942,0,1290720
12667483,1349080508,12669887,0,False,1349064960,0,1517171
12667483,1349244054,12702661,0,True,1349064960,0,1347965
12667488,1349066278,12667583,0,False,1349064993,0,1705224
12667492,1350054611,12862045,0,False,1349065047,0,169491
12667494,1349149518,12684242,0,False,1349065098,0,1108903
12667495,1349257077,12705732,0,False,1349065099,0,1596886
12667498,1349065755,12667540,4,True,1349065173,1,105971
12667501,1349068425,12667812,1,True,1349065187,0,791265
12667502,1349065870,12667550,0,False,1349065195,0,1608744
12667502,1349092583,12672799,1,True,1349065195,0,1012053
12667507,1349076604,12669081,1,True,1349065237,3,1049481
12667509,1349067316,12667695,0,False,1349065273,0,1194885
12667512,1349066747,12667630,0,True,1349065317,0,1155387
12667513,1354050686,13593142,0,False,1349065320,1,1501699
12667515,1349065739,12667538,2,False,1349065343,0,491243
12667515,1349065913,12667556,1,False,1349065343,0,1385871
12667515,1349066359,12667590,2,True,1349065343,0,1453216
12667519,1349065759,12667541,1,True,1349065417,1,1188942
12667522,1349073826,12668585,3,True,1349065486,1,840460
12667522,1349108273,12677124,1,False,1349065486,1,1664024
12667523,1349065864,12667549,2,False,1349065487,0,1650128
12667523,1349066062,12667568,0,False,1349065487,0,1230167
12667526,1349074719,12668762,1,False,1349065559,8,1125873
12667526,1349076100,12668999,1,False,1349065559,8,714968
12667529,1349065937,12667560,2,False,1349065611,2,200291
12667529,1349067201,12667676,1,False,1349065611,2,1678159
12667532,1349069199,12667901,0,True,1349065636,0,1146071
12667533,1349068124,12667784,5,True,1349065639,0,172999
12667535,1349066087,12667570,2,True,1349065705,0,1667895
12667537,1349066151,12667576,7,True,1349065733,3,1420279
12667537,1349067850,12667754,3,False,1349065733,3,674039
12667542,1349070599,12668097,3,False,1349065764,4,992774
12667542,1349200684,12695646,6,True,1349065764,4,567929
12667543,1349065895,12667554,1,False,1349065792,-2,999924
12667543,1349065995,12667563,0,False,1349065792,-2,465183
12667543,1349066803,12667635,2,False,1349065792,-2,1575984
12667545,1349066147,12667575,1,False,1349065823,-1,1650128
12667545,1349066294,12667584,0,False,1349065823,-1,1684881
12667545,1349066714,12667624,0,False,1349065823,-1,1385871
12667545,1349077850,12669312,0,False,1349065823,-1,367456
12667545,1356930184,14097640,0,False,1349065823,-1,1230167
12667551,1349066065,12667569,1,True,1349065879,1,185041
12667551,1349066491,12667602,0,False,1349065879,1,1102056
12667555,1349066167,12667577,1,True,1349065910,0,200291
12667555,1349066524,12667605,1,False,1349065910,0,1514776
12667555,1349078155,12669386,0,False,1349065910,0,1697651
12667557,1349066325,12667588,1,True,1349065917,1,8331
12667557,1349066699,12667622,1,False,1349065917,1,308825
12667558,1349075311,12668859,3,True,1349065920,1,291550
12667559,1349146834,12683993,0,False,1349065934,0,900626
12667561,1349079261,12669624,0,False,1349065960,0,1690497
12667565,1349066457,12667600,3,True,1349066015,-1,1679680
12667565,1349066738,12667627,1,False,1349066015,-1,17447
12667565,1349066913,12667648,1,False,1349066015,-1,1709282
12667566,1349067353,12667701,1,False,1349066028,1,1268844
12667566,1349067384,12667705,1,True,1349066028,1,824987
12667574,1349067528,12667718,0,False,1349066138,1,1268844
12667574,1349068112,12667781,0,True,1349066138,1,1362816
12667580,1349066414,12667594,0,False,1349066192,-4,1709282
12667581,1349221165,12700009,0,True,1349066204,0,9922
12667582,1349066478,12667601,2,False,1349066265,0,999924
12667582,1349067215,12667680,0,False,1349066265,0,1553090
12667582,1349067293,12667691,0,True,1349066265,0,1698415
12667586,1349067800,12667752,1,False,1349066316,0,1378956
12667586,1349236025,12701615,0,True,1349066316,0,1632739
12667593,1349116003,12678874,2,True,1349066392,2,1278725
12667604,1349073548,12668540,0,False,1349066509,0,1353243
12667604,1349076735,12669099,0,False,1349066509,0,1081110
12667606,1349325045,12720285,1,True,1349066525,2,1336
12667608,1349071490,12668223,1,True,1349066542,0,1406062
12667608,1350482308,12936040,0,False,1349066542,0,704335
12667611,1349067753,12667744,2,False,1349066580,1,992484
12667613,1349458946,12751389,2,False,1349066598,1,658014
12667619,1349066854,12667641,2,False,1349066669,0,1512306
12667619,1349067038,12667660,0,False,1349066669,0,1268844
12667621,1349066816,12667637,1,True,1349066689,0,14860
12667621,1349066923,12667650,0,False,1349066689,0,999924
12667625,1349075661,12668919,1,True,1349066723,0,814048
12667632,1349066856,12667642,1,True,1349066771,1,144424
12667632,1349066900,12667645,1,False,1349066771,1,44853
12667634,1349104726,12676146,1,True,1349066795,0,1004748
12667636,1349067214,12667679,8,True,1349066807,1,50742
12667636,1349067244,12667685,1,False,1349066807,1,291280
12667643,1349067769,12667747,3,True,1349066861,2,621233
12667644,1349326079,12720409,0,True,1349066882,0,453407
12667649,1349067149,12667673,0,False,1349066913,1,1709282
12667649,1349069668,12667955,1,False,1349066913,1,851273
12667649,1349239103,12701987,1,False,1349066913,1,1716036
12667652,1349365284,12730884,0,False,1349066927,0,1014586
12667656,1349068276,12667800,-1,False,1349066993,-1,1268844
12667656,1349070095,12668022,-1,False,1349066993,-1,1142004
12667656,1349070678,12668109,1,False,1349066993,-1,139985
12667656,1349080792,12669947,0,False,1349066993,-1,207421
12667661,1349067118,12667668,3,True,1349067047,-1,714501
12667662,1349174708,12688863,0,False,1349067052,0,1079901
12667662,1349979080,12845935,0,False,1349067052,0,1739067
12667664,1349075340,12668866,0,False,1349067073,0,12711
12667664,1349237323,12701754,0,False,1349067073,0,236555
12667670,1349067469,12667713,0,False,1349067126,-1,1709282
12667677,1362724255,15288089,0,False,1349067201,1,2147320
12667677,1363127891,15373636,0,False,1349067201,1,2163101
12667684,1349664185,12774704,0,True,1349067243,1,1387720
12667686,1349248671,12703616,0,False,1349067260,0,715006
12667692,1349068469,12667817,0,False,1349067291,0,1571301
12667693,1349068594,12667827,0,False,1349067301,-1,841108
12667693,1349070172,12668032,1,True,1349067301,-1,734069
12667699,1349067489,12667714,1,False,1349067335,3,144424
12667699,1349067519,12667715,10,False,1349067335,3,491243
12667699,1349101555,12675203,3,True,1349067335,3,426671
12667702,1349069426,12667923,1,False,1349067366,0,482262
12667702,1349070618,12668103,1,False,1349067366,0,968261
12667702,1349082354,12670320,0,False,1349067366,0,1182921
12667707,1349068472,12667818,-1,False,1349067418,0,705339
12667708,1350796544,12995199,0,True,1349067427,1,964582
12667708,1354576257,13693459,2,False,1349067427,1,1874016
12667709,1349156581,12685083,2,True,1349067430,3,1710829
12667716,1349070308,12668056,1,True,1349067524,0,1644189
12667721,1349067697,12667739,3,False,1349067540,2,243943
12667721,1349067937,12667766,5,True,1349067540,2,14860
12667726,1349068742,12667844,2,False,1349067583,1,382009
12667726,1349072209,12668324,2,True,1349067583,1,15168
12667729,1349067862,12667758,2,False,1349067614,1,961113
12667729,1349068503,12667823,2,True,1349067614,1,1532551
12667732,1349069825,12667974,0,True,1349067640,1,1366302
12667741,1349068103,12667780,2,False,1349067717,1,1352969
12667741,1349068543,12667826,0,True,1349067717,1,1697903
12667742,1349242545,12702443,0,True,1349067723,1,756189
12667748,1349090485,12672298,2,True,1349067775,3,1012053
12667749,1349067961,12667767,1,False,1349067783,2,1710351
12667749,1349067981,12667768,0,False,1349067783,2,1348324
12667749,1349068465,12667816,0,False,1349067783,2,160168
12667760,1349069312,12667907,1,True,1349067895,2,475052
12667760,1349069320,12667908,1,False,1349067895,2,1155387
12667763,1349067994,12667769,2,True,1349067914,0,1697903
12667764,1349068125,12667785,3,False,1349067916,0,434893
12667770,1349068323,12667804,0,False,1349068005,0,1086188
12667770,1349071717,12668256,0,True,1349068005,0,479512
12667770,1349071891,12668280,2,False,1349068005,0,783681
12667770,1349071963,12668292,1,False,1349068005,0,441860
12667771,1349094509,12673267,0,False,1349068007,-1,29407
12667772,1352382443,13290212,1,True,1349068041,0,1367850
12667775,1349146823,12683991,0,False,1349068080,2,220064
12667778,1349068209,12667791,1,False,1349068087,0,696326
12667778,1349068278,12667801,0,False,1349068087,0,1653333
12667778,1349068366,12667805,0,False,1349068087,0,999924
12667782,1349069816,12667972,0,False,1349068121,1,1184072
12667782,1349070261,12668047,1,True,1349068121,1,1146071
12667782,1349075235,12668846,2,False,1349068121,1,142651
12667794,1349246024,12703023,0,False,1349068254,0,441271
12667797,1349068706,12667839,2,True,1349068256,0,791265
12667807,1349129419,12681832,0,False,1349068379,0,5295
12667811,1349159383,12685477,1,False,1349068422,0,487289
12667820,1349068613,12667831,0,False,1349068474,4,1689539
12667820,1349069703,12667958,0,False,1349068474,4,1700242
12667820,1351318331,13097748,1,True,1349068474,4,1491895
12667822,1349068777,12667849,3,False,1349068489,2,383912
12667822,1349068838,12667854,1,False,1349068489,2,165201
12667822,1349068854,12667857,0,False,1349068489,2,434893
12667822,1349069030,12667880,0,False,1349068489,2,160168
12667825,1349068601,12667828,4,False,1349068539,3,1260904
12667825,1349068622,12667832,6,False,1349068539,3,738746
12667825,1349068669,12667837,2,False,1349068539,3,1679863
12667825,1349068718,12667841,1,False,1349068539,3,1537404
12667825,1349068787,12667850,4,True,1349068539,3,824987
12667825,1349068882,12667861,2,False,1349068539,3,1705598
12667825,1349069032,12667881,1,False,1349068539,3,1151902
12667825,1349069648,12667951,2,False,1349068539,3,1629477
12667829,1349071446,12668217,0,True,1349068601,0,1710885
12667835,1349070427,12668075,2,False,1349068636,2,948318
12667835,1349071875,12668279,2,False,1349068636,2,1707560
12667835,1349114881,12678598,1,True,1349068636,2,1554020
12667836,1349068844,12667856,1,False,1349068665,0,66686
12667836,1349069015,12667878,-2,False,1349068665,0,1532551
12667836,1349078590,12669482,0,False,1349068665,0,1540264
12667836,1349082192,12670285,1,False,1349068665,0,44309
12667836,1349110387,12677619,1,False,1349068665,0,337475
12667838,1352767039,13353976,3,True,1349068683,0,902968
12667840,1349077860,12669315,2,True,1349068708,1,1080954
12667842,1349068916,12667865,1,False,1349068722,-1,1650128
12667842,1349068972,12667871,0,False,1349068722,-1,1288198
12667842,1349069141,12667893,2,False,1349068722,-1,1240856
12667842,1349069461,12667927,-1,False,1349068722,-1,1685195
12667842,1349069605,12667946,3,False,1349068722,-1,1542290
12667842,1349069894,12667985,0,False,1349068722,-1,33822
12667842,1349070863,12668134,-1,True,1349068722,-1,1307660
12667843,1349070553,12668090,-1,False,1349068733,1,1248114
12667846,1349069094,12667887,2,True,1349068770,1,999924
12667847,1354869864,13759649,1,False,1349068771,2,887404
12667848,1349070136,12668029,0,False,1349068775,0,1589880
12667853,1349070300,12668052,2,True,1349068830,0,1709104
12667860,1349078372,12669435,2,True,1349068863,-2,151004
12667859,1349069005,12667875,4,True,1349068864,0,14860
12667859,1349069008,12667877,1,False,1349068864,0,1695766
12667862,1349069054,12667884,1,False,1349068882,1,419956
12667862,1349069077,12667885,2,False,1349068882,1,1710351
12667862,1349069130,12667892,0,False,1349068882,1,1491895
12667862,1349069368,12667915,0,False,1349068882,1,295264
12667864,1349072072,12668306,2,False,1349068907,1,713141
12667864,1349073824,12668584,1,True,1349068907,1,744987
12667868,1349088755,12671891,4,True,1349068929,0,1637543
12667874,1349069367,12667914,0,False,1349068987,0,1532551
12667874,1349069555,12667939,0,False,1349068987,0,160168
12667874,1349070723,12668115,0,True,1349068987,0,1709104
12667879,1349069573,12667940,0,True,1349069023,0,1169589
12667888,1349170446,12687853,0,False,1349069104,0,1292941
12667894,1349234199,12701409,0,True,1349069145,0,1247832
12667897,1349069407,12667919,1,True,1349069167,0,1290720
12667897,1349070319,12668057,1,False,1349069167,0,1074944
12667905,1349069377,12667916,2,False,1349069281,0,730566
12667905,1349069403,12667917,6,True,1349069281,0,783681
12667905,1349069829,12667975,1,False,1349069281,0,1575237
12667909,1349071307,12668194,0,False,1349069332,0,866082
12667911,1349069633,12667949,0,False,1349069355,0,1532551
12667911,1349072849,12668413,1,False,1349069355,0,1103189
12667911,1349080243,12669836,1,False,1349069355,0,1173729
12667912,1349072505,12668360,0,True,1349069360,0,1568317
12667918,1349069703,12667959,0,False,1349069404,1,1189745
12667918,1349073758,12668572,3,False,1349069404,1,1133908
12667924,1349069604,12667945,0,False,1349069433,0,730566
12667924,1349069666,12667953,0,False,1349069433,0,783681
12667924,1349069678,12667956,2,False,1349069433,0,44853
12667924,1349069914,12667987,2,True,1349069433,0,431359
12667924,1349070513,12668084,0,False,1349069433,0,325589
12667926,1349069840,12667978,0,False,1349069453,0,984823
12667926,1349070688,12668110,0,False,1349069453,0,1629477
12667926,1349070800,12668125,0,False,1349069453,0,1156254
12667926,1349072370,12668341,0,False,1349069453,0,804100
12667926,1349072863,12668415,1,True,1349069453,0,1084437
12667929,1349070732,12668118,1,True,1349069465,2,1070247
12667932,1349075478,12668889,0,True,1349069492,2,47642
12667932,1349075675,12668925,1,False,1349069492,2,876211
12667934,1349069791,12667967,2,True,1349069517,-2,1112940
12667936,1349149898,12684291,8,True,1349069521,5,1192740
12667937,1352184747,13245877,0,False,1349069522,0,1484253
12667937,1354005633,13580260,2,True,1349069522,0,1855875
12667938,1349069963,12668000,1,True,1349069533,2,1599479
12667941,1352874449,13374025,1,False,1349069581,2,842716
12667941,1363070699,15354967,0,False,1349069581,2,1279500
12667944,1349069937,12667992,1,False,1349069598,0,1673397
12667944,1349070211,12668039,1,True,1349069598,0,670396
12667952,1349233008,12701299,1,False,1349069652,2,1705411
12667957,1349069811,12667971,0,False,1349069691,0,570767
12667957,1349070245,12668044,0,False,1349069691,0,1285615
12667960,1349069978,12668004,4,False,1349069703,-5,1562755
12667964,1349072174,12668315,3,True,1349069749,1,696134
12667964,1349072694,12668397,1,False,1349069749,1,1642772
12667964,1363673572,15492634,0,False,1349069749,1,1660139
12667976,1349081957,12670216,0,False,1349069835,1,298539
12667983,1349120816,12679995,2,True,1349069887,4,72508
12667983,1349380776,12734930,2,False,1349069887,4,25083
12667990,1349070254,12668046,0,False,1349069923,0,434893
12667991,1349070709,12668113,4,True,1349069934,1,1549760
12667993,1349070085,12668019,3,False,1349069937,2,746710
12667993,1349070132,12668028,5,True,1349069937,2,295004
12667993,1349070180,12668034,1,False,1349069937,2,1261570
12667996,1349070307,12668055,5,True,1349069943,0,271475
12667996,1349071016,12668160,4,False,1349069943,0,831878
12667998,1349082831,12670424,4,True,1349069957,3,184130
12667998,1349950479,12837246,0,False,1349069957,3,599647
12667999,1349076422,12669056,0,True,1349069960,0,592139
12668003,1349073086,12668456,3,True,1349069971,4,167958
12668003,1349073119,12668463,0,False,1349069971,4,948318
12668006,1349070361,12668064,1,True,1349069985,1,1710862
12668006,1349071372,12668202,1,False,1349069985,1,532252
12668013,1349070796,12668124,1,True,1349070063,1,387058
12668014,1349070415,12668071,0,False,1349070063,0,1549760
12668014,1349071427,12668213,0,False,1349070063,0,165201
12668017,1349070421,12668072,0,False,1349070074,0,603516
12668018,1349070879,12668136,2,True,1349070084,0,209259
12668020,1349070162,12668031,1,False,1349070087,0,857132
12668020,1349070457,12668078,2,True,1349070087,0,1039481
12668020,1349072568,12668377,0,False,1349070087,0,134713
12668021,1349365544,12730952,3,True,1349070090,5,296446
12668024,1349070289,12668050,1,True,1349070115,0,1288198
12668024,1349070305,12668053,0,False,1349070115,0,941272
12668025,1349071285,12668189,1,True,1349070123,0,1542290
12668027,1349070961,12668149,4,False,1349070130,3,1199589
12668027,1349071181,12668172,3,True,1349070130,3,674039
12668027,1349093381,12672984,2,False,1349070130,3,1491200
12668033,1349071675,12668249,0,False,1349070178,-4,1276021
12668033,1349074082,12668632,0,False,1349070178,-4,1482632
12668035,1349071730,12668261,4,True,1349070192,4,629083
12668036,1349082995,12670477,0,True,1349070194,2,555014
12668038,1349102353,12675436,1,True,1349070210,1,68063
12668040,1349070609,12668100,1,True,1349070229,0,22364
12668040,1349177512,12689494,0,False,1349070229,0,445651
12668041,1349075631,12668916,1,True,1349070231,0,683201
12668054,1349071228,12668183,1,True,1349070306,1,44309
12668062,1350528735,12946369,0,False,1349070357,1,1691
12668063,1349335904,12722303,0,False,1349070360,0,1512005
12668065,1353707053,13536068,0,True,1349070362,0,1844731
12668066,1349070897,12668139,4,True,1349070363,1,791265
12668066,1349070945,12668146,1,False,1349070363,1,1240856
12668067,1349070742,12668120,2,False,1349070378,0,1635427
12668073,1349092283,12672720,0,False,1349070421,1,1546574
12668077,1349071274,12668188,1,True,1349070448,1,1319248
12668077,1360656948,14828195,0,False,1349070448,1,1107992
12668081,1349070609,12668101,5,False,1349070479,0,661519
12668081,1349070645,12668107,10,True,1349070479,0,236264
12668081,1349070691,12668112,3,False,1349070479,0,170443
12668081,1349070752,12668121,2,False,1349070479,0,664010
12668081,1349078407,12669446,1,False,1349070479,0,147192
12668083,1349071533,12668232,1,True,1349070511,0,1021943
12668083,1354888440,13764469,0,False,1349070511,0,1419175
12668083,1354889679,13764810,0,False,1349070511,0,920539
12668087,1363100358,15364699,1,False,1349070528,0,215234
12668092,1349983760,12847092,2,True,1349070565,3,99377
12668093,1349106379,12676597,0,False,1349070570,0,1112042
12668093,1349275213,12710844,1,True,1349070570,0,688201
12668093,1356001439,13970744,0,False,1349070570,0,1918555
12668098,1349071013,12668158,0,False,1349070602,0,1365821
12668102,1349080034,12669776,0,True,1349070612,0,301832
12668111,1349108292,12677131,2,True,1349070689,0,1464763
12668119,1349070909,12668140,0,False,1349070739,0,1709104
12668119,1349070941,12668145,1,False,1349070739,0,1290720
12668119,1349071083,12668161,1,False,1349070739,0,1118932
12668119,1349071184,12668173,1,False,1349070739,0,1661977
12668119,1349071406,12668210,1,True,1349070739,0,1629477
12668126,1349090476,12672297,0,True,1349070800,1,1581537
12668126,1349156953,12685132,0,False,1349070800,1,1116014
12668127,1349080807,12669950,0,False,1349070806,-2,844429
12668129,1349071596,12668240,0,False,1349070812,0,573261
12668131,1349071085,12668162,0,False,1349070836,0,941272
12668132,1349071412,12668212,0,False,1349070844,0,545701
12668132,1349075238,12668848,0,False,1349070844,0,606543
12668133,1349371297,12732440,1,True,1349070860,3,783412
12668141,1349071133,12668166,0,False,1349070909,1,742082
12668141,1349071195,12668175,7,True,1349070909,1,1710351
12668141,1349071243,12668185,1,False,1349070909,1,995113
12668141,1349071303,12668193,0,False,1349070909,1,1248114
12668141,1349071332,12668197,0,False,1349070909,1,1705244
12668141,1349071899,12668282,0,False,1349070909,1,1300034
12668144,1349094980,12673399,3,False,1349070931,3,220643
12668144,1353435958,13479692,0,False,1349070931,3,1610463
12668152,1349139640,12683193,0,False,1349070973,0,946112
12668163,1349071226,12668182,0,False,1349071094,0,964582
12668163,1349071347,12668201,1,False,1349071094,0,1042848
